ssu	1869858
ngvt	1653477
fun	811532
bcrx	882796
fold	1178879
etwo	1800347
pd	1568100
cxm	1569345
usm	821130
twst	1581280
gbdc	1476765
bmi	9092
cour	1651562
ken	1611005
csq	1275214
mog-a	67887
itgr	1114483
abr	1253986
hmy	1023514
ottr	1466593
mpln	1793229
epc	1096752
joby	1819848
zntl	1725160
mmyt	1495153
insm	1104506
enr	1632790
dwac	1849635
cytk	1061983
scl	94049
epay	1073349
ai	1577526
amrc	1488139
dy	67215
fa	1210677
shak	1620533
dada	1793862
mntv	1739936
mttr	1819394
hlio	1024795
edu	1372920
hae	313143
ggal	1114700
fbc	1033012
lila	1712184
vet	1293135
psfe	1833835
omab	1378239
bdc	913142
ebs	1367644
ailih	18654
cstm	1563411
mdrx	1124804
door	893691
banf	760498
fibk	860413
dbc	1328237
kai	886346
esba	1553079
agti	1749704
nus	1021561
ati	1018963
fmbi	702325
bros	1866581
kc	1795589
frme	712534
nvro	1444380
sho	1295810
ffbc	708955
utf	1275617
cvco	278166
msge	1795250
ahco	1725255
veon	1468091
yelp	1345016
bbln	1866390
rlay	1812364
crnc	1768267
lmdx	1685428
abcl	1703057
cgau	1854640
go	1771515
fss	277509
bsm	1621434
cmtg	1666291
gkos	1192448
dnut	1857154
cvet	1752836
negg	1474627
spxc	88205
aca	1739445
cdev	1658566
save	1498710
ias	1842718
lbrt	1694028
lpro	1806201
gcp	1644440
cpk	19745
mtx	891014
vrrm	1682745
rlj	1511337
xmtr	1657573
wsbc	203596
cent	887733
sanm	897723
b	9984
iosp	1054905
wafd	936528
napa	1835256
sage	1597553
zip	1617553
nvta	1501134
fhld	1386044
frog	1800667
tds	1051512
iova	1425205
bmez	1785971
stfc	874977
nova	1772695
nzf	1137887
zh	1835724
tr	98677
mara	1507605
aaww	1135185
arvl	1835059
jeld	1674335
arcb	894405
acva	1637873
ng	1173420
pacb	1299130
olo	1431695
clbk	1723596
adpt	1478320
prg	1808834
ttgt	1293282
tbk	1539638
pax	1825570
psmt	1041803
wire	850460
bdn	790816
ths	1320695
npo	1164863
vsto	1616318
rig	1451505
orryy	1641431
semr	1831840
axnx	1603756
med	910329
plxs	785786
pten	889900
atgsy	1437541
gdv	1260729
htlf	920112
ccs	1576940
lkncy	1767582
vmeo	1837686
bstz	1768666
pdm	1042776
prk	805676
ibrx	1326110
impjy	1437538
banr	946673
pagp	1581990
ntct	1078075
sbcf	730708
itcb	1276671
roic	1407623
md	893949
utz	1739566
sasr	824410
gms	1600438
uctt	1275014
spce	1706946
www	110471
ese	866706
odp	800240
apgt	1353538
adv	1776661
pack	1712463
rcus	1724521
rnst	715072
manu	1549107
aat	1500217
zgn	1877787
lc	1409970
ptxky	1545057
ddd	910638
hmhc	1580156
evcm	1853145
prva	1759655
unfi	1020859
kos	1509991
envx	1828318
rnw	1848763
ue	1611547
utg	1263994
bvn	1013131
kind	1846069
wgo	107687
nac	1074952
auph	1600620
laur	912766
rqi	1157842
vtscy	1880866
swi	1739942
imab	1778016
nmih	1547903
fbk	1649749
tgtx	1001316
wbx	1866501
teo	932470
trmk	36146
exfy	1476840
cyrx	1124524
fcpt	1650132
nuv	812801
wre	104894
vnom	1602065
anf	1018840
hope	1128361
udmy	1607939
ktos	1069258
tse	1519061
vctr	1570827
sah	1043509
mygn	899923
wfrd	1603923
sats	1415404
iba	1044896
sbgi	912752
sgfy	1828182
exai	1865408
cvi	1376139
lpsn	1102993
sblk	1386716
arhs	1875444
evh	1628908
ety	1340736
mnr	67625
opk	944809
idcc	1405495
rely	1782170
ctre	1590717
bigc	1626450
kymr	1815442
sjw	766829
pbf	1534504
oi	812074
praa	1185348
mwa	1350593
bgs	1278027
regi	1463258
lkfn	721994
me	1804591
cdna	1217234
sbh	1368458
argo	1091748
eqrx	1843762
ptve	1527508
vlrs	1520504
smci	1375365
bur	1714174
nktr	906709
cort	1088856
acls	1113232
verx	1806837
ctos	1709682
ionq	1824920
cdlx	1666071
scgey	1449267
cbz	944148
bcat	1809541
crto	1576427
vbtx	1501570
hrmy	1802665
vtkly	913744
btegf	1279495
xhr	1616000
gsbd	1572694
zuo	1423774
eqx	1756607
arqq	1859690
cake	887596
skin	1818093
dh	1861795
kn	1587523
mfa	1055160
bpiry	1437441
prm	1880319
gtn	43196
gnw	1276520
onem	1404123
baly	1747079
adx	2230
rxrx	1601830
htgc	1280784
bcnay	1445168
vcyt	1384101
jks	1481513
sdgr	1490978
lgnd	886163
avdx	1858257
tal	1499620
evt	1253327
prgs	876167
calm	16160
nxrt	1620393
lfg	1823766
drh	1298946
egbn	1050441
mnro	876427
mfgp	1359711
atsg	894081
dkl	1552797
maxr	1121142
skyw	793733
hep	1283140
hbm	1322422
xncr	1326732
cubi	1488813
ako-a	925261
usna	896264
asz	1839191
pi	1114995
hhr	1721181
or	1627272
vrts	883237
momo	1610601
two	1465740
bke	885245
rock	912562
ivt	1307748
frg	1528930
cnk	1385280
bpmp	1708301
flgt	1674930
step	1796022
pgre	1605607
ecpg	1084961
delky	1361371
nxe	1698535
tptx	1595893
efsc	1025835
cmpr	1262976
mcg	1846510
pfs	1178970
comm	1517228
ari	1467760
mgrc	752714
sklz	1801661
jack	807882
ctkb	1831915
bowl	1840572
rlgy	1398987
kar	1395942
noah	1499543
cyxt	1794905
ntb	1653242
cnr	883902
skt	899715
blmn	1546417
nwbi	1471265
jps	1176433
gwb	1613665
ceqp	1136352
stc	94344
evbg	1437352
dea	1622194
cswi	1624794
gab	794685
lmnd	1691421
crsr	1743759
csgs	1005757
irwd	1446847
bird	1653909
ns	1110805
msex	66004
himx	1342338
hni	48287
int	789460
tgh	1413159
akr	899629
rvt	804116
tdcx	1803112
swim	1833197
evri	1318568
ster	1645070
nabl	1834488
mmi	1578732
pty	1190935
foe	35214
cmp	1227654
valn	1836564
fhtf	1764443
gsat	1366868
ccxi	1340652
xper	1803696
icfi	1362004
ostk	1130713
bhg	1671284
taro	906338
pdo	1798618
arlp	1086600
vgr	59440
nog	1104485
bdj	1332283
xpro	1575828
olk	1835539
cyh	1108109
cash	907471
gdot	1386278
cint	1868995
btt	1528437
infn	1138639
dniyy	1487739
alg	897077
pdi	1510599
stem	1758766
snbr	827187
nbtb	790359
eght	1023731
crk	23194
slcjy	1523541
play	1525769
sfix	1576942
agio	1439222
gbt	1629137
gcmg	1819796
crlbf	1832928
azul	1432364
mgpi	835011
gpre	1309402
amk	1591587
eurn	1604481
om	1484612
tslx	1508655
law	1625641
riot	1167419
ego	918608
tree	1434621
pmt	1464423
dcbo	1829959
lnth	1521036
mtrn	1104657
bchpy	1887388
payo	1845815
kahc	1843212
mir	1809987
kro	1257640
hlmn	1822492
hpk	1792849
ssp	832428
cvii	1828248
dfh	1825088
adldy	1641427
evtl	1867102
mtor	1113256
spns	885740
modv	1220754
blnd	1855747
gva	861459
sybt	835324
alex	1545654
irbt	1159167
gogl	1029145
mgni	1595974
dao	1781753
fhai	1309251
cd	1807192
mei	65270
usa	799195
amcx	1514991
wmk	105418
rvmd	1628171
wow	1701051
allo	1737287
fbnc	811589
forty	1045986
dac	1369241
cffn	1490906
codi	1345126
tvtx	1438533
gdyn	1743725
huya	1728190
rily	1464790
ahl-pc	1267395
xpel	1767258
sana	1770121
embk	1827980
tbbk	1295401
ptra	1820630
ping	1679826
sava	1069530
prta	1559053
extr	1078271
wabc	311094
eat	703351
nvee	1532961
clm	814083
ty	99614
fcf	712537
hmn	850141
supn	1356576
fubo	1484769
yumm	1073748
vcel	887359
mvst	1760689
nfh	1737422
frta	1678463
pjt	1626115
kalu	811596
usac	1522727
dsl	1566388
you	1856314
buse	314489
shls	1831651
esrt	1541401
zeta	1851003
cohu	21535
ypf	904851
etv	1322436
cenx	949157
avns	1606498
mho	799292
patk	76605
phr	1412408
ne	1458891
bamr	1837429
bbby	886158
til	1789769
osis	1039065
star	1095651
bgcp	1094831
etg	1270523
bbio	1743881
atge	730464
vre	924901
csiq	1375877
myrg	700923
morf	1679363
oxm	75288
nstg	1401708
camt	1109138
mlab	724004
inbt	1657803
dvax	1029142
hees	1339605
rpay	1720592
lzb	57131
shyf	743238
hska	1038133
avya	1418100
rdwr	1094366
cmre	1503584
enva	1529864
ffwm	1413837
ilpt	1717307
verv	1840574
kra	1321646
dcom	846617
cwh	1669779
wish	1822250
band	1514416
isee	1410939
aste	792987
trs	842633
wrld	108385
imkta	50493
lilm	1855756
gnl	1526113
crs	17843
ladr	1577670
hcat	1636422
ffie	1805521
bxmx	1298699
nwn	1733998
lev	1834974
zgnx	1375151
ldi	1831631
bhlb	1108134
sncy	1743907
arch	1037676
slgc	1837412
bv	1734713
nbhc	1475841
ssys	1517396
ptnr	1096691
bbn	1493683
air	1750
vcsa	1874944
elf	1600033
myte	1831907
eras	1761918
kfrc	930420
mlnk	1834494
glng	1207179
jbi	1839839
cosg	1706509
ltc	887905
ges	912463
mag	1230992
flws	1084869
tnc	97134
acmr	1680062
ttmi	1116942
oflx	1317945
fcel	886128
avav	1368622
bst	1616678
schl	866729
evv	1222922
vvnt	1713952
nex	1688476
btu	1064728
ccyc	1681769
cdxs	1200375
px	1841968
pl	1836833
gdev	1848739
krys	1711279
cco	1334978
nmz	1266585
avid	896841
sbsi	705432
stra	1013934
mntk	1826600
arry	1820721
gogo	1537054
lnn	836157
ofg	1030469
nymt	1273685
svc	945394
fpf	1567569
scs	1050825
cnob	712771
ptgx	1377121
oii	73756
sgh	1616533
cldx	744218
sovo	1856608
ocfc	1004702
hlly	1822928
veco	103145
snpo	1856430
uvv	102037
atra	1604464
bcyc	1761612
hcc	1691303
loma	1711375
cls	1030894
smrt	1837014
rwt	930236
xene	1582313
spnt	1576018
prlb	1443669
vrtv	1599489
prim	1361538
road	1718227
rxdx	1718852
crncy	909531
gpor	874499
nfj	1260563
gel	1022321
hcsg	731012
mrtn	799167
ocsl	1414932
hyt	1222401
tgsgy	1437731
csr	798359
goev	1750153
alx	3499
bif	102426
gpro	1500435
ncbs	1174850
fgen	921299
fro	913290
mytay	1047564
rere	1838957
vtex	1793663
alhc	1832466
domo	1505952
ree	1843588
meg	1643615
aroc	1389050
gty	1052752
sa	1231346
tcbk	356171
eb	1475115
brkl	1049782
fdp	1047340
agm	845877
ecvt	1708035
apr	1735803
rdnt	790526
cmco	1005229
big	768835
amrs	1365916
lyel	1806952
amrn	897448
gden	1071255
nuvb	1811063
oscr	1568651
kref	1631596
aledy	1508668
amtb	1734342
res	742278
ssdt	1673504
wkme	1847584
cron	1656472
pra	1127703
dlx	27996
gic	945114
stba	719220
cde	215466
gff	50725
aagh	1098009
nmfc	1496099
gbx	923120
giii	821002
tbla	1840502
itos	1808865
radi	1810739
mbuu	1590976
pta	1793882
hsc	45876
adct	1771910
clb	1000229
snex	913760
biogy	1572957
alec	1653087
esta	1688757
tgi	1021162
ande	821026
tell	61398
btz	1379384
cxw	1070985
srce	34782
jwsm	1831359
sumo	1643269
nxgn	708818
brmk	1784797
dole	1857475
slvm	1856485
edit	1650664
chco	726854
adus	1468328
astr	1814329
arco	1508478
saft	1172052
alkt	1529274
htld	799233
omp	1652133
forg	1543916
clne	1368265
sxi	310354
plus	1022408
banc	1169770
tvty	704415
myov	1679082
brsp	1717547
iag	1203464
plya	1692412
lpi	1528129
slqt	1794783
uis	746838
rnp	1224450
sldp	1844862
aac	1829432
gol	1291733
tmp	1005817
dk	1694426
dfin	1669811
opi	1456772
usph	885978
vnet	1508475
api	1802883
plmr	1761312
sand	1434614
mcri	907242
bfs	907254
grbk	1373670
pubm	1422930
enta	1177648
itpof	880224
azz	8947
amph	1297184
licy	1828811
silv	1659520
imgn	855654
rgr	95029
dm	1754820
accd	1481646
imos	1123134
pro	1392972
afya	1771007
ngd	800166
blfs	834365
apog	6845
scwx	1468666
kamn	54381
poly	914025
hlth	1628945
eoss	1651958
acel	1698991
gsg	1332174
chef	1517175
asix	1673985
din	49754
taqr	1656053
finv	1691445
ichr	1652535
pgti	1354327
gb	1799983
lrn	1157408
clov	1801170
pfbc	1492165
nrk	1195739
ngm	1426332
umh	752642
arce	1740594
ero	1853860
shen	354963
sfl	1289877
doma	1722438
cccc	1662579
inta	1565687
atri	701288
amps	1828723
mcb	1476034
get	1867325
pfc	946647
amr	1704715
cnxn	1050377
flnc	1868941
ccsi	1866633
cook	1857853
nvts	1821769
mrus	1651311
epac	6955
geni	1834489
pump	1680247
bfly	1804176
hyzn	1716583
aten	1580808
chct	1631569
rgnx	1590877
karo	1828102
amwl	1393584
wulf	1083301
qqqx	1608741
fna	1531978
aosl	1387467
twou	1459417
rovr	1826018
kros	1664710
evop	1704596
tfan	1700849
eig	1379041
nexa	1713930
cdmo	704562
clmt	1340122
mtls	1091223
yduqy	1519821
mqy	890196
etw	1322435
posh	1825480
matw	63296
hipo	1828105
fxlv	1788717
srne	850261
mdgl	1157601
gmre	1533615
bmdpf	1002788
thry	1556739
rpt	842183
vrex	1681622
prpb	1812667
inva	1080014
eos	1308335
cet	18748
cchwf	1776738
pam	1469395
avah	1832332
uan	1425292
cbd	1038572
silk	1397702
forr	1023313
sli	1537137
hlit	851310
vrm	1580864
proc	1863362
cts	26058
schn	912603
by	1702750
land	1495240
hera	1842912
nfgc	1840616
rckt	1281895
ddl	1854545
shcr	1816233
grc	42682
kbsr	1482430
rskd	1851112
rfp	1393066
ggpi	1847127
erii	1421517
frey	1844224
pbi	78814
cpuh	1828608
hmst	1518715
plce	1041859
amsf	1018979
oec	1609804
aeva	1789029
smp	93389
mtl	1302362
fsm	1341335
kyn	1293613
afin	1568162
rc	1527590
aiv	922864
cars	1683606
cioxy	1483379
plab	810136
sens	1616543
cndt	1677703
vld	1825079
zumz	1318008
amwd	794619
nhc	1047335
yext	1614178
chy	1222719
niu	1744781
crhc	1818212
prtc	1782999
mnrl	1745797
ra	1655099
efc	1411342
wash	737468
aod	1379400
hrt	1859285
iesc	1048268
ac	1642122
jrvr	1620459
brfh	1487197
flng	1772253
clbt	1854587
igr	1268884
smwb	1842731
axsm	1579428
dnow	1599617
rbcaa	921557
apsg	1820872
obnk	1516912
faro	917491
bcsf	1655050
atec	1350653
brbr	1772016
wnc	879526
inn	1497645
trmr	1849396
imax	921582
aspn	1145986
arko	1823794
ttcf	1741231
wetg	1784970
krny	1617242
lbai	846901
cano	1800682
avxl	1314052
orla	1680056
nrc	70487
par	708821
hesm	1789832
qtrx	1503274
bkuh	1440153
ayrwf	1847462
dbi	1319947
bkd	1332349
hurn	1289848
oxlc	1495222
mor	1340243
pdfs	1120914
atlc	1464343
sndl	1766600
bnr	1792267
hkib	1769731
awf	906013
jbss	880117
tsc	1380846
vaxx	1851657
uuuu	1385849
gof	1380936
vtol	1525221
scvl	895447
hbnc	706129
gam	40417
hqh	805267
reta	1358762
repl	1737953
denn	852772
btrs	1774155
avo	1802974
dnn	1063259
avpt	1777921
inbx	1739614
trtx	1630472
tgls	1534675
skil	1774675
sdc	1775625
audc	1086434
imcr	1671927
orgo	1661181
sph	1005210
krp	1657788
aus	1838207
fnma	310522
osw	1758488
bzun	1625414
hzo	1057060
curv	1792781
pebo	318300
onl	1873923
brds	1861449
zuus	1687926
tmci	1630627
tbi	768899
gco	18498
chi	1171471
chrs	1512762
swm	1000623
rvnc	1479290
trssf	1778129
ha	1172222
pcvx	1649094
hims	1773751
modn	1118417
jpc	1216583
bsig	1748824
drq	1042893
astl	1860805
kids	1425450
snce	1819113
seer	1726445
lmat	1158895
qcrh	906465
gsky	1712923
wlkp	1604665
atex	1304492
pae	1720821
for	1406587
sii	1512920
ebix	814549
cal	14707
idt	1005731
myi	883412
mnkd	899460
gsm	1639877
prch	1784535
abtx	1642081
geo	923796
plym	1515816
nesr	1698514
ptlo	1871509
ecol	1783400
ccf	830524
indi	1841925
moln	1745114
sgml	1848309
hut	1731805
cplg	1707178
axl	1062231
adtn	926282
ffc	1174164
uvsp	102212
dawn	1845337
mgic	876779
ww	105319
lxu	60714
eh	1759783
xent	1271214
hrtx	818033
strc	1826681
agys	78749
kura	1422143
hfwa	1046025
gldd	1372020
ysg	1819580
eim	1176984
crnx	1658247
nbr	1163739
fax	790500
anab	1370053
nrds	1625278
up	1819516
vivo	794172
soph	1840706
caap	1717393
sndx	1395937
jout	788329
ndmo	1793129
cstl	1447362
glp	1323468
thq	1604522
parr	821483
mkfg	1816613
pml	1170299
cers	1020214
ntst	1798100
brog	1774983
base	1845022
yala	1794350
lasr	1124796
ten	1024725
sptn	877422
nrix	1549595
sgmo	1001233
aka	1865107
mbin	1629019
hyfm	1695295
lung	1127537
max	1818383
bhe	863436
hibb	1017480
good	1234006
nndm	1643303
vmo	884152
cii	1278895
qnst	1117297
user	1557127
talo	1724965
mov	72573
dly	1788399
stsff	1585389
agro	1499505
hsii	1066605
opad	1825024
ino	1055726
gwh	1819438
tdup	1484778
enfn	1868912
csv	1016281
cown	1466538
ango	1275187
bcx	1506289
dmlp	1172358
jqc	1227476
gts	1171662
ahh	1569187
bto	925683
arr	1428205
ltch	1826000
ghrs	1855129
real	1573221
pntm	1830392
ainv	1278752
capl	1538849
lgv	1832300
mgi	1273931
acb	1683541
tcx	909494
apgb	1838337
nfbk	1493225
htd	1260041
blnk	1429764
ihc	701869
cnta	1847903
cpf	701347
fwrg	1789940
revg	1687221
wetf	880631
ubp	1029800
plow	1287213
stgw	876883
mhd	1034665
slp	1023459
qure	1590560
ske	1713748
gsl	1430725
goco	1808220
cnsl	1304421
bma	1347426
lgsxy	1447221
vnda	1347178
gprk	1464591
ivr	1437071
ceva	1173489
atai	1840904
tclry	1080259
ctbi	350852
clar	913277
prds	1822711
crf	33934
cfb	1458412
ryi	1481582
alpc	1616736
boom	34067
nptn	1227025
zeal	1674988
mx	1325702
tshmy	1503526
dht	1331284
swbi	1092796
ntus	878526
pbfx	1582568
imvt	1764013
bwmx	1788257
ntgr	1122904
scsc	918965
nlst	1282631
peri	1338940
hwkn	46250
phk	1219360
paya	1819881
tile	715787
gsbc	854560
rrd	29669
fbms	947559
ocft	1780531
np	1296435
acco	712034
pahc	1069899
uht	798783
mf	1851682
ewcz	1856236
hone	1769617
prdo	1046568
fviv	1828183
wttr	1693256
wina	908315
clvly	1290877
alp-pq	3153
indt	1037390
arqt	1787306
mgnx	1125345
aawh	1756390
vray	1597313
jmia	1756708
slrc	1418076
hfro	1710680
hstm	1095565
hafc	1109242
pmvp	1699382
prct	1588978
lwlg	1325964
glt	41719
tcpc	1370755
bvs	1665988
ffic	923139
bcor	1068875
lylt	1870997
lind	1512499
dgii	854775
nwli	1635984
adgi	1832038
vrs	1421182
vvi	884219
cbtx	1473844
tls	320121
pdt	855886
safly	1538028
strl	874238
cio	1593222
achr	1824502
goss	1728117
bhk	1160864
fmbh	700565
cgnt	1824814
airs	1870940
htbk	1053352
trvg	1683825
bomn	1494582
cac	750686
boxd	1828672
ptsi	798287
nmm	1415921
npacy	1450276
vtyx	1851194
slca	1524741
ghld	1821160
bgry	1824734
cgbd	1544206
uec	1334933
knsa	1730430
amswa	713425
ontf	1110611
oprx	1448431
wiw	1267902
merc	1333274
vhi	59255
endp	1593034
opra	1737450
cvgw	1133470
nx	1423221
nwbo	1072379
jynt	1612630
bjri	1013488
dbd	28823
iiin	764401
tup	1008654
eocw	1843862
dhc	1075415
boe	1320375
csii	1180145
vlta	1819584
ruprf	1010000
conn	1223389
smfr	1818331
svfa	1828478
aio	1778114
stng	1483934
nssc	69633
avan	1819608
desp	1703141
brg	1442626
fmcb	1085913
dtc	1870600
ceix	1710366
sbr	710752
pct	1830033
doyu	1762417
drd	1023512
abit	1095146
orgn	1802457
btwn	1815086
pcok	1452936
cdre	1860543
hiii	1823034
holi	1357450
lmaca	1831992
utl	755001
vinp	1826286
splp	1452857
crzo	1040593
tngx	1819133
bry	1705873
ipsc	1850119
ldp	1548717
bbai	1836981
lbc	1475348
stok	1623526
hyln	1759631
nie	1383441
mbi	814585
hive	1720424
mcrb	1609809
rbac	1815184
seat	1856031
emd	1227862
hci	1400810
goac	1816176
iim	885601
pll	1728205
eoi	1300391
qsi	1816431
cion	1534254
gato	1517006
vygg	1822877
rna	1599901
pfn	1296250
ob	1454938
este	10254
tigr	1756699
fthy	1810523
scoa	1828985
bbdc	1379785
azre	1633438
lgac	1836337
orc	1518621
aan	1821393
uslm	82020
cnfn	1352952
insw	1679049
msda	1846996
hngr	722723
hcci	1403431
agen	1098972
slam	1838162
vldr	1745317
bxc	1301787
hy	1173514
gci	1579684
nkx	1195738
nvgs	1581804
anip	1023024
sohu	1734107
akro	1744659
mxct	1287098
arlo	1736946
fpac	1829426
nn	1865631
exk	1277866
trst	357301
vgm	880892
ccrn	1141103
ctv	1835378
acre	1529377
ingn	1294133
spaq	1838527
ble	1176194
ewtx	1710072
mitk	807863
nid	1557915
cifr	1819989
kdny	1435049
sboey	1578955
titn	1409171
vkq	877463
arct	1768224
rick	935419
vslax	853180
mcbs	1747068
ta	1378453
kzr	1645666
kelya	55135
can	1780652
amrx	1723128
rbot	1812173
fnko	1704711
ocgn	1372299
sibn	1459839
amrk	1591588
tgs	931427
ccvi	1828250
gsev	1828096
ruth	1324272
hlgn	1840292
sols	1519177
amyt	1783010
pzn	1399249
pgc	1050743
ddi	1799567
rapt	1673772
gevo	1392380
elms	1784168
rocc	77159
ambc	874501
mgtx	1735438
vsec	102752
tpb	1290677
wpcb	1836074
vitl	1579733
plby	1803914
tmst	1598428
bitf	1812477
trns	99302
doug	1878897
blx	890541
crmt	799850
clfd	796505
grpn	1490281
mye	69488
kvsc	1846068
sln	1479615
vvr	1059386
cmps	1816590
icvx	1786255
ruby	1709401
iqi	885125
notv	720154
mrc	1439095
prax	1689548
ccd	1602584
alxo	1810182
kpti	1503802
pcn	1160990
sght	1531177
rbbn	1708055
tbph	1583107
bark	1819574
sp	1059262
fc	886206
innv	1834376
catc	711772
mmx	1773250
hzon	1821788
lqdt	1235468
kop	1315257
sva	1084201
crbu	1619856
onew	1772921
acrs	1557746
view	1811856
asle	1754170
fmnb	709337
olp	712770
heps	1850235
srrk	1727196
ccb	1437958
cldt	1476045
atni	879585
coll	1267565
dcgo	1822359
etj	1395325
osbc	357173
cara	1346830
dsgn	1807120
myd	879361
gpmt	1703644
tpc	77543
hov	357294
bw	1630805
imtx	1809196
bgy	1393299
bfk	1137393
crai	1053706
alcc	1849056
bvh	315858
ufcs	101199
svm	1340677
etd	896156
quot	1115128
fhtx	1822462
le	799288
idya	1676725
ecom	1169652
ospn	1044777
cfiv	1825249
hbia	732417
wti	1288403
bhil	1830210
acbi	1461755
bit	1562818
blu	1259942
atip	1815849
imxi	1683695
bmrc	1403475
nuvl	1861560
gnk	1326200
ghg	1724755
mbwm	1042729
fbrt	1562528
tdw	98222
lx	1708259
agx	100591
one	1722380
srdx	924717
osur	1116463
fsp	1031316
ngms	1821349
twi	899751
mit	1826058
ofix	884624
lca	1844642
fsnb	1840225
nbb	1478888
cutr	1162461
igms	1496323
bbar	913059
bzh	915840
egrx	827871
gbl	1060349
acqr	1837393
msc	1713334
nrgx	1756908
pgen	1356090
bli	1689657
absi	1672688
mtw	61986
rex	744187
ccap	1633336
upld	1505155
pbt	319654
curo	1711291
ml	1807846
msbi	1466026
groy	1834026
yorw	108985
diax	1608742
hmpt	1830197
petq	1668673
treb	1805833
janx	1817713
rad	84129
bgb	1546429
vxrt	72444
leu	1065059
scwo	933972
crgy	1866175
newt	1587987
mvf	835948
dske	1642453
dx	826675
vcv	895531
muc	1051004
npk	80172
chs	897429
cgem	1789972
rmgc	1838108
thff	714562
nxj	1087786
pear	1835567
legh	1436208
vln	1863006
ghy	1554697
llnw	1391127
cprx	1369568
weav	1609151
dice	1645569
thr	1489096
cresy	1034957
eqbk	1227500
ehth	1333493
prpl	1643953
fmtx	1538927
rptx	1808158
ggn	1313510
arow	717538
sxc	1514705
dxpe	1020710
coco	1482981
mmd	1518557
cyd	932695
fcbc	859070
imgo	1623715
atrs	1016169
agcb	1830232
trmd	1655891
bfst	1624322
cmtl	23197
jfr	1276533
cswc	17313
dmrc	1438231
dhil	909108
hckt	1057379
prty	1592058
kron	1741830
tspq	1838219
phar	1828316
cbl	910612
egle	1322439
phvs	1830487
gtpb	1842046
rgp	1084765
revh	1841389
rbb	1499422
hnst	1530979
tdf	919893
dba	1383082
tgb	878518
vaqc	1842386
bme	1314966
ctlp	896429
uve	891166
avk	1219120
cmbm	1738177
fosl	883569
jpi	1547994
cass	708781
mui	1232860
hlx	866829
hps	1215913
celu	1752828
clw	1441236
blue	1293971
huma	1818382
pds	1013605
bfc	1746109
amot	46129
fmcc	1026214
rsi	1793659
vec	1601548
evgo	1821159
avir	1593899
wdh	1823986
ibcp	39311
rmax	1581091
mirm	1759425
chw	1396277
fath	1836176
oust	1816581
rway	1653384
mmu	886043
meso	1345099
stkl	351834
blw	1233681
ifn	917100
hbt	775215
valu	717720
mua	901243
cir	1091883
alvr	1754068
pets	1040130
ulnv	1605810
brdg	1854401
prpc	1821329
oprt	1538716
myn	882150
swir	1111863
cnvy	1787640
thw	1635977
knop	1564180
nlcp	1854964
mcs	62234
tcs	1411688
calt	1795579
vwe	1834045
aura	1501796
yell	716006
plnhf	1813452
sify	1094324
yin	1661125
ytpg	1840859
dpg	1515671
gotu	1768259
arbe	1861841
mdxg	1376339
rnlx	1811115
glue	1826457
opy	791963
metc	1687187
cpac	1221029
nqp	870780
flic	740663
iren	1878848
knte	1797768
wsbf	1569994
hvt	216085
body	1826889
irs	933267
dco	30305
chuy	1524931
frph	844059
obelf	1334388
sri	1043337
biox	1769484
pnt	1811764
dgnu	1827076
awp	1390195
ufpt	914156
ellky	1437194
pv	1818787
rlmd	1553643
naut	1808805
fisi	862831
veri	1615165
lgo	1400438
rmr	1644378
renn	1509223
htbi	1538263
bzfd	1828972
myps	1823878
fsbc	1275168
cmax	1813914
tcda	1595585
grph	1815776
wsr	1175535
rm	1519401
ebtc	1018399
lwel	1567098
spfi	1163668
anzu	1840877
nnox	1795251
mofg	1412665
gim	828803
tbcp	1815753
dsu	1051003
hpi	1176199
wtba	1166928
gain	1321741
sirr	1523526
ipi	1421461
motv	1827821
traq	1841230
nyxh	1857190
rev	887921
fmac	1822219
dfp	1559991
evlv	1805385
vist	1762506
eqd	1818221
phat	1783183
gut	1080720
ctaq	1823634
albo	1322505
mfl	1045126
fpi	1591670
fulc	1680581
ride	1759546
zvia	1854139
troo	1412095
acet	1720580
isd	1534880
evn	1074540
ohpa	1836129
finm	1823855
dlth	1649744
agac	1833909
hhla	1824185
joff	1824149
ebf	33002
mbac	1839175
tpvg	1580345
mod	67347
zy	1645842
mca	888410
amal	1823608
bui	1528988
omic	1850906
stxb	1499453
idex	837852
loco	1606366
ephy	1827248
vgii	1841761
mpb	879635
vki	908993
rmbl	1596961
bwb	1341317
pdot	1841845
stk	1471420
nxdt	1356115
btai	1720893
itrn	1337117
ead	1210123
poww	1015383
evc	1109116
inbk	1562463
cmrx	1117480
tcva	1845580
dcph	1654151
smlr	1554859
mvis	65770
mnmd	1813814
iva	1756594
impx	1820191
toi	1799191
pacx	1829797
co	1467808
tyra	1863127
bbsi	902791
alrs	903419
lnd	1499849
pflt	1504619
rngtf	1431852
cool	1829953
lpg	1596993
smbc	916907
fcax	1823733
leo	818972
rtlr	1748773
tlga	1827871
nstc	1835817
nstb	1834518
aaqc	1838883
nstd	1835814
ke	1606757
trin	1786108
stro	1382101
sfst	1090009
lian	1831283
afmd	1608390
fsd	1494530
igd	1285890
avd	5981
maxn	1796898
mvbf	1277902
wkhs	1425287
root	1788882
cstr	1676479
dnmr	1779020
lxfr	1096056
em	1834253
pntg	1766400
gtx	1735707
cang	1725123
ecc	1604174
ulh	1308208
ezrg	1543066
fdmt	1650648
ctrn	1318484
irmd	1325618
acam	1846125
